dist_roads,DEM,TWI,plan_curvature,profil_curvature,Slope,Geology,LandCover,LS
55.90169907,430.2999878,13.12279129,0.000258832,9.89E-05,1.002174735,9,31,0
2236.067871,1811.800049,6.7596488,-0.009770027,-0.007530378,19.92041397,2,21,0
257.3907471,1379.800049,7.325841904,0.002851503,0.00317123,22.36492348,7,21,1
25,1280.800049,11.24137688,-0.001131348,0.004628223,11.13381958,24,15,1
2023.765015,1434.300049,9.512291908,-0.004260389,0.011739221,22.58299065,11,41,0
70.7106781,702,10.06396484,0.001006966,-0.001553092,19.08711052,1,15,1
25,761.2000122,8.374319077,0.001703202,0.001223124,4.123956203,1,21,0
0,718.7999878,10.71184635,-0.000687509,0.000912588,3.18809557,1,41,0
176.7767029,1262,10.43502045,-0.004044463,0.001875654,7.325986862,2,41,0
0,701.7999878,7.912713051,0.00836235,-0.00811763,24.58838272,11,41,1
25,422.7999878,11.38059998,-0.000181672,-2.16E-05,2.04300642,1,31,0
25,847.4000244,8.651877403,0.000306448,-0.00049365,6.234964848,1,41,0
50,535.5,10.20412159,0.000466501,-0.000173538,6.598812103,1,21,0
419.076355,701.2000122,8.38906002,0.000778939,-0.003701139,15.86435604,1,21,1
400,1478.199951,7.013547421,0.003139436,-0.001020135,29.34805107,24,41,0
378.318634,1323.599976,9.794238091,0.000630893,0.003031088,19.21785736,2,41,0
201.5564423,630.0999756,13.64692211,-0.00103053,0.002329626,4.989017487,9,41,0
25,449.1000061,12.87554836,0,-4.88E-08,0.458349466,9,11,0
0,525.7000122,7.693222046,0.003580277,-0.003299704,15.90493393,1,15,1
485.4122009,616.2000122,11.76219177,-0.000261855,5.81E-05,4.456595898,1,21,0
469.7073669,1267.800049,11.29499626,-0.008305135,0.009454631,8.835467339,2,41,0
25,399.7000122,8.301084518,0.002879849,0.00623981,8.819645882,9,11,1
0,1165.699951,11.37315369,-0.004818201,-0.001777966,14.89298725,1,11,1
275,786.7999878,7.678521633,0.003012357,-0.001627585,8.227100372,1,41,0
158.1138763,478,10.29827309,-0.003109119,-0.007909119,11.89141083,1,31,1
35.35533905,1423.400024,10.36018467,0.001479391,0.001479391,17.57278824,1,31,1
25,436.7999878,6.961401463,0.005214539,0.002814685,16.49857903,24,11,1
50,651.5999756,10.31292057,-0.002124545,-0.002124252,7.097300053,1,41,1
1050,1391,8.768521309,0.003087511,-0.013872449,25.92535019,2,41,0
125,1015,14.71125412,-0.017526487,0.006953396,11.55285931,1,21,1
35.35533905,1064.199951,10.01930904,-0.000117806,0.006602702,19.89172745,1,11,0
25,1184.699951,10.5003376,0.000723673,-0.000715975,6.867337704,1,21,0
176.7767029,832.7999878,6.686654091,0.01173087,-0.015149013,21.29785728,24,41,0
201.5564423,726.0999756,8.111081123,0.002538696,-0.000341187,5.359428883,1,21,1
79.05693817,1085.199951,11.71673203,0,-0.000159961,0.146040171,1,21,0
0,1488.599976,6.000125408,0.012002485,-0.00255728,37.75936127,36,41,1
977.8803711,1260,7.676806927,0.023476906,-0.016043016,8.241026878,2,41,0
190.3943329,710.5999756,7.11336422,0.005982782,-0.002177081,14.27488613,1,41,0
50,783.5,9.41744709,0.000978804,0.000818843,14.25440311,1,41,1
50,439.8999939,14.6684761,0,0,0.25943175,9,21,0
125,454.8999939,9.519498825,0.000545122,0.000385161,2.626909971,1,21,0
275,905.2000122,10.20434856,-0.001087447,0.002112456,29.03707314,11,31,1
25,481.2000122,6.653543949,0.012489719,-0.009270388,21.94768143,24,21,1
25,1089.5,11.70068741,-0.008904068,0.001816049,17.80570793,1,41,1
25,1193.5,10.93061733,-0.000373621,0.002026379,11.38702965,1,21,1
100,531.2999878,10.50507641,0.00030029,-1.96E-05,4.893628597,1,21,0
0,1122.199951,16.0520153,-0.004710526,-0.00055037,5.382213593,2,21,0
1150.271729,1792.300049,7.822243214,-0.000554848,-0.000395278,7.13795042,1,11,1
152.0690613,708.5999756,11.35494709,0.000575918,0.002496036,9.148187637,1,21,0
111.8033981,701.7999878,10.86018276,-0.000425926,0.00021421,1.375449181,1,21,0
195.2562408,614.2999878,7.509814262,0.006297767,-0.002822155,9.712408066,1,41,0
190.3943329,411.5,14.58431053,0,0,0.746995211,9,21,0
103.0776443,444.3999939,11.78696918,0.000316495,-0.000163436,3.806173086,1,31,0
35.35533905,1338,9.290505409,7.74E-05,-0.001202484,21.98934746,1,41,1
25,520.7999878,8.520524025,-0.002002444,0.008877634,13.99181557,24,21,1
0,825.2000122,9.137767792,0.00374785,-0.00297217,21.96125603,1,41,1
35.35533905,569.5999756,7.462404728,-0.001568086,0.004032109,19.74470901,1,31,1
25,1174.800049,10.58310986,0.000722312,0.000401999,8.999883652,2,41,0
50,972.2999878,6.595041752,0.00503256,-8.74E-05,23.13421249,2,41,1
237.1708221,666,8.926044464,0.000640039,0.00032002,2.377957582,1,41,0
0,1135.699951,10.23438549,-0.011381272,0.008778884,27.30641556,1,41,1
90.13877869,686.7999878,15.89428425,4.00E-05,4.00E-05,0.649478972,1,41,0
285.0438538,1421.699951,8.162968636,0.002843409,-0.000676122,28.12101173,2,21,0
235.8495331,1189,8.203713417,-0.000661773,0.001098383,4.887680531,2,41,0
141.4213562,1032.300049,6.540481091,0.010975016,-0.000225276,24.28492737,2,41,0
0,791.5,11.84161186,-0.001615085,0.003344973,5.908176422,24,21,0
145.7738037,1063.199951,7.846349239,-0.00038262,-0.001822464,13.73891735,1,21,1
328.8236694,1284.5,10.26660728,-0.001106938,0.001453023,19.1757679,24,41,0
190.3943329,511.2000122,7.866026402,0.001509571,0.004549512,25.61587524,24,41,1
55.90169907,964.4000244,10.84960938,0.001245769,-0.002914388,17.50830078,2,41,0
50,579.7999878,9.241528511,-0.001343154,0.001856846,10.30095005,1,15,0
176.7767029,715.7000122,6.999896049,0.031542826,-0.012617332,15.90763378,1,21,1
106.0660172,1370.599976,10.15509319,-0.00482078,0.000779611,24.78213692,11,21,1
70.7106781,563,7.353569031,0.003550203,0.000190242,11.31548405,1,21,1
35.35533905,468.3999939,12.59350491,-0.00016001,0.00016001,1.458187699,1,21,0
150,479.6000061,13.787817,-0.001759985,0.001119995,2.024065256,1,21,0
577.1697998,1191.5,10.50692177,-0.001522032,0.00055785,5.855350971,2,21,0
134.6291199,393.2000122,13.5425663,-0.000164695,-4.78E-06,1.505233526,9,21,0
0,558.4000244,11.02067661,-0.001670555,0.003289309,10.42883301,1,41,0
70.7106781,573.5,9.859800339,-0.002093083,-0.001773063,27.5801239,2,41,1
35.35533905,391.2999878,9.637536049,-0.003935825,0.002944253,15.92905331,1,41,1
75,1097.099976,8.270914078,0.006888568,-0.003031158,25.62877655,11,41,1
469.7073669,1377.599976,15.04747295,-0.008476019,0.002244293,7.961026669,2,21,0
35.35533905,507.7999878,7.661135197,0.008999939,-0.003159924,8.369363785,1,11,1
416.0829163,636.2000122,11.69355869,-0.000719945,0.000239918,5.068523884,1,51,0
292.6174927,670.2999878,12.93979645,-0.000173002,-0.000332865,2.405670166,1,21,0
309.2329102,517.2999878,9.195703506,0.000634428,-5.51E-06,3.629032612,24,21,0
25,796.4000244,9.569952965,-0.010290354,0.01002947,29.55764771,10,41,1
70.7106781,785.4000244,9.129789352,-0.001610487,0.000949376,11.48801136,1,41,1
1772.004517,1964.599976,11.59213829,-0.004124338,0.003075662,13.31909847,24,21,0
111.8033981,522.5,6.884363174,0.000158144,-0.003041807,32.61177063,24,41,1
100,435.1000061,9.430190086,-0.000707932,0.001052029,14.08113003,1,21,1
55.90169907,623.0999756,6.982098103,-0.005381227,0.007098851,30.12409782,24,41,1
0,724.2999878,7.689020157,0.004014958,-0.000145003,8.142339706,24,21,0
79.05693817,680.2999878,11.29754639,-0.000498788,0.001741251,2.219760656,1,21,0
719.809021,1165.800049,9.419589043,-0.00454391,0.000895738,5.790127277,2,41,0
450.6939087,527.7999878,8.61904335,0.001645808,-0.000114056,3.230886221,1,21,0
520.2163086,1370.400024,6.159631729,0.00546511,0.000344797,33.43866348,7,41,0
70.7106781,1325.400024,11.08622265,-0.001756981,0.001922902,17.53787422,1,11,1
35.35533905,1366.199951,12.0143795,-0.000288372,0.002112018,22.42163086,1,11,1
35.35533905,1192.099976,9.657669067,-0.00780345,0.008516667,25.6184864,24,21,1
150,1062.699951,7.104438305,-0.002279374,-0.000518827,14.39757919,24,21,1
145.7738037,674.7000122,12.07775116,0.000224671,0.000224574,1.831510067,1,21,0
25,1279.300049,12.93118191,-0.001836702,0.005042985,11.79657555,24,11,1
25,579,13.14719963,-0.000222044,9.80E-05,14.69037151,24,11,1
55.90169907,730,10.53488064,-0.00031352,0.001766461,5.694985867,1,21,0
1408.012817,1889.599976,7.785371304,-0.000332984,0.009267406,37.94017792,7,51,0
0,934.7000122,11.38823318,0.000318987,-0.005121052,19.13323593,1,21,1
965.0129395,1422.599976,8.017306328,0.003212222,0.000972379,5.882795334,2,21,0
25,562.2999878,6.410867214,0.020821033,-0.024458852,27.18694305,2,11,1
388.9087219,759.9000244,8.385361671,0.000523424,-0.00331681,4.07882309,1,31,0
25,426.5,10.9958086,-5.33E-05,-0.000213212,8.349022865,1,15,0
604.6693115,1456.099976,10.4533968,-0.007096452,0.000743587,10.2216568,2,41,0
2246.803223,2163.800049,9.639341354,-0.01220745,0.006832393,22.14572716,1,21,0
0,591.2999878,9.581522942,-0.000254849,-0.004894692,16.79635811,24,31,1
0,1123.599976,6.800614357,0.007770811,-0.002949306,19.180336,1,21,1
225,748.5,7.801242828,0.002622913,-0.003937145,14.34719181,1,21,0
182.0027466,1149.300049,9.784955978,0.000263743,-0.00021653,6.025307178,2,41,0
125,584,7.988433361,0.003681728,0.010881728,40.31290054,7,31,1
50,806,11.07913017,-0.003391166,0.001728854,8.77239418,24,21,1
2433.233398,2038.5,6.750305176,0.023539562,-0.005580556,20.09252167,1,31,0
564.0256958,672.4000244,8.772527695,-0.001943156,-0.000343351,5.530993938,1,41,0
141.4213562,1182.800049,6.8697505,0.003477433,-0.001962801,17.9842186,2,41,0
50,938.2999878,10.67426109,-0.002156425,-0.002476347,16.88969994,1,41,1
55.90169907,803.5999756,8.302951813,0.00159507,-0.001604735,8.803447723,24,21,1
111.8033981,637.5999756,9.649404526,0.001488767,-0.000911038,6.892103672,9,21,0
125,792.7000122,6.904571533,-0.002004656,-0.005364714,17.40653419,1,51,1
103.0776443,539.4000244,11.11105156,-0.007620737,0.011579068,18.10562515,1,41,1
160.0781097,441.1000061,16.84210014,-0.00032002,0.00016001,0.975615621,9,21,0
25,798.2999878,9.834885597,0.002283067,-0.005396718,14.98992729,10,21,1
548.2927856,1208.199951,8.556070328,-0.006299077,0.003461079,31.01385689,11,41,1
125,1040.599976,11.83297348,-0.001707568,0.003412549,11.79194832,1,41,0
225,602.7999878,10.76456451,0.000703944,-0.000256017,1.513399005,1,21,0
25,679.0999756,12.02998447,-0.000314901,0.000165178,1.280968547,1,21,0
350,608.4000244,14.90055847,-2.20E-05,0.000137882,0.617075801,9,21,0
70.7106781,452.7999878,7.600533009,0.002806686,0.006966794,17.36056328,24,15,1
285.0438538,677.5,8.085325241,-0.000562063,0.011277976,43.90904236,2,41,1
261.0076599,750.5999756,7.30812645,-0.000541191,-0.005501054,11.82704639,1,41,0
1653.027466,1384.300049,8.905003548,0.000387412,-0.000412979,9.628018379,2,21,0
55.90169907,800.0999756,6.635091782,0.006292813,-0.00874703,22.31663132,1,41,1
0,651.0999756,10.73670197,0.000118242,0.000118438,3.885338068,1,15,0
55.90169907,1087.400024,15.29673672,-0.010332249,0.006147438,12.92540264,1,41,0
180.2775574,466,9.107814789,-0.002084764,0.004155275,15.48273754,24,21,0
75,950.0999756,8.035437584,0.00470058,-0.009379205,5.777817726,24,41,1
127.4754868,1291.699951,9.294485092,0.002010736,-0.001668952,9.780165672,2,41,0
223.6067963,596.5999756,7.3353405,0.000611475,-0.006908349,22.17405891,24,41,1
50,389.3999939,12.16393852,0.000295345,-2.46E-05,0.746997893,9,21,0
79.05693817,1237.199951,8.04314518,0.000552193,0.004712544,21.88207817,1,21,0
90.13877869,558.5,7.590827942,0.003251756,-0.000908204,8.969388962,24,21,0
230.4886169,642.9000244,8.093249321,0.016305791,-0.016654365,5.455277443,1,41,1
265.7536316,624.9000244,8.051837921,0.000190892,-0.000609206,5.684453487,1,41,0
254.9509735,881.2999878,9.950282097,-0.003873816,0.004606262,16.60578156,1,41,1
35.35533905,897,9.966902733,-0.005131205,0.007668795,31.6309166,2,41,0
125,496.7000122,10.8592329,-0.000445276,-0.000125403,4.123928547,24,51,1
152.0690613,760.4000244,8.458102226,-0.000649551,-0.002089785,3.793527365,24,41,1
90.13877869,803.7999878,8.927887917,0.003415043,-0.003944918,33.55289841,1,21,1
213.6000977,520.5999756,6.470931053,0.013442111,-0.005757791,25.81300735,24,21,1
0,750.7999878,15.93964195,-0.029702375,0.004537665,5.267519951,24,11,1
0,1127.699951,8.271110535,0.003238471,3.87E-05,4.570514679,1,21,1
302.0761414,1583.599976,13.59577274,-0.001069729,0.001010545,7.145171642,1,31,0
1290.590942,2002.099976,9.722143173,0.003956826,0.007477139,40.75127411,24,21,0
103.0776443,510.1000061,7.628334045,-0.00310566,0.01049439,42.37020493,7,31,1
743.3034668,962,7.121418953,0.013602426,0.004322445,14.16499996,1,41,1
35.35533905,504.8999939,12.36754131,-0.000128276,0.000191792,9.510144234,1,31,0
150,528.5,7.88941431,0.00364713,-0.001952967,25.09731293,1,41,1
226.3846283,439.3999939,23.1152401,0,0,0.040516701,9,21,0
50,733.7000122,10.14302158,-0.000286361,0.001313444,20.2497921,1,21,1
70.7106781,559.9000244,8.003103256,-0.009492301,0.012267562,22.68701553,24,21,0
25,561.2000122,10.66235638,-0.00637833,0.000661514,5.847890377,1,41,0
340.0367737,1093.400024,9.298801422,-0.001440736,0.002879186,27.24375153,1,41,0
201.5564423,492.7000122,9.374367714,-0.004032334,0.009087588,14.85469818,1,31,1
302.0761414,477.2999878,10.5598135,-0.000229341,-6.92E-05,3.710213661,1,21,0
894.4271851,1103.599976,7.576594353,0.009509456,-0.035290544,58.01155853,7,41,1
200,709,12.7825489,-0.000515241,-0.000195221,6.411900997,1,21,0
75,489.6000061,7.889625072,-0.005362419,0.012717513,25.09266853,24,41,1
0,704.2999878,10.55415154,0.000373993,-0.000265949,3.731224298,1,41,0
90.13877869,592.7000122,8.741470337,0.001865925,0.001065925,30.93601608,1,41,1
190.3943329,831.4000244,11.79068661,-0.000447033,0.00051283,6.750088692,1,21,0
145.7738037,1385.300049,7.583411694,0.003283488,-0.010156941,9.035058975,2,41,0
265.7536316,1518.099976,9.861112595,0.003457974,-0.001181869,24.53446579,7,41,0
70.7106781,524.4000244,12.90045452,-0.000214712,0.000425132,4.017163754,1,21,0
160.0781097,1413.900024,10.00532722,0.000870874,7.09E-05,18.7113018,11,41,1
700,960.5999756,7.805139542,0.002810341,-0.005509582,51.86901474,2,41,0
90.13877869,1097.5,12.15119267,0.001894893,-0.001465068,18.61057281,24,21,1
1480.920288,1844.900024,9.428340912,-0.004163552,0.003836448,21.90385056,1,31,0
35.35533905,1204.199951,8.332748413,0.000126361,0.000446869,16.73325539,24,21,1
430.116272,746.2999878,11.59400082,0.001230134,0.000110212,13.29520321,1,41,0
215.058136,496.7000122,8.363053322,0.000922293,-3.78E-05,4.17051506,1,21,0
25,810.5999756,11.17508602,-0.002002299,-0.001042045,5.505419731,24,21,1
0,874.0999756,15.97951031,-0.004127189,3.30E-05,7.500854969,9,21,0
145.7738037,563.4000244,10.92893028,-0.003108308,0.001851458,8.917499542,24,21,0
35.35533905,921.5,10.45065689,0.003457425,-0.005662497,28.4772892,11,41,1
25,727.7000122,7.731622219,0.002142825,0.011582767,15.3344717,24,21,1
246.2214508,652.9000244,10.07653809,-0.00058755,0.003572313,17.50634956,24,21,0
35.35533905,968.2999878,7.18295145,0.005291573,-0.001748368,13.35083675,2,11,1
25,1085,9.329319954,0.003361053,0.001600897,15.50689983,1,21,1
0,1237.400024,10.46316528,-0.004322146,0.00239758,19.65328217,7,11,1
127.4754868,615.2000122,11.92888641,-0.000150557,9.40E-06,0.472482741,1,21,0
223.6067963,754.4000244,9.217009544,0.000112836,0.000112738,10.55096722,1,41,0
25,1047.900024,10.41042519,0.00111013,0.006229856,9.615320206,2,41,0
0,538.2000122,11.0831995,0.001094861,0.001414783,4.394207478,24,15,1
125,432.1000061,8.223207474,0.001983147,6.31E-05,4.793768406,9,21,0
50,386,13.55240345,0,0,0.512463212,9,31,0
0,616.7999878,10.77638721,-0.005168268,-0.000208209,13.93049908,1,41,1
103.0776443,628.9000244,6.904224396,-0.001705267,0.000214557,32.09732437,24,41,1
313.249115,1351.5,10.44766235,-0.000303918,0.000496082,3.11420083,2,21,0
212.1320343,1150,6.523530006,0.002050672,0.002210633,42.54689407,2,41,1
25,766.0999756,8.14225769,0.002332047,-0.000387777,5.195831299,1,11,0
158.1138763,636.7000122,9.877924919,-6.39E-05,-0.00118391,10.88844585,1,21,0
70.7106781,1240.400024,10.89490128,0.000870283,-0.002969756,7.921759605,2,41,0
176.7767029,409,8.942621231,0.000327272,0.000487281,4.670044422,1,31,0
378.318634,1315.400024,11.17902756,9.46E-05,-0.000545412,4.491352558,2,21,0
25,497.7000122,9.109031677,0.004544729,-0.001215379,15.46479893,10,41,0
103.0776443,1254.400024,6.733871937,0.002445616,-0.005874501,36.63918686,24,41,1
160.0781097,1197.099976,10.26642895,-0.000627837,0.001292476,8.652493477,2,21,0
25,832.0999756,8.839954376,0.000407098,-0.003112629,2.591468573,1,41,0
141.4213562,671.2000122,11.50369358,0.000271748,0.000751728,4.688106537,1,21,0
158.1138763,576.2999878,10.76532936,0.001054041,-0.000545861,4.528327942,24,41,0
55.90169907,559,9.527277946,-0.005112934,0.003047027,2.606582165,24,41,0
195.2562408,669.0999756,8.687056541,0.002261482,-0.001258343,6.021047592,24,21,0
35.35533905,1038.5,10.12810135,-0.00041911,-0.001859149,9.912240982,1,21,0
25,500.7000122,6.573120117,0.008447472,0.013887316,23.59144211,1,11,1
35.35533905,450.3999939,7.685564041,0.003544065,-0.008455886,8.170147896,1,21,0
25,1068.699951,7.398610115,0.002947525,0.000707877,20.9356823,10,21,1
25,476.7999878,6.863067627,0.007546117,-0.014213843,18.09697533,11,11,1
127.4754868,1294,8.475363731,0.005201159,-0.004398841,21.35705757,2,51,1
70.7106781,750.2000122,13.17100239,0.002192997,-0.004686983,5.576495647,1,41,0
265.7536316,790.2999878,12.46702385,-0.000690496,0.000909699,7.813167095,1,41,0
190.3943329,511.6000061,7.690346241,0.000411418,0.010971379,29.74991989,24,41,1
382.4264526,978.7999878,7.420712471,0.002360007,-0.000679837,20.51653099,1,41,0
75,808.9000244,8.282453537,0.004393158,-0.006007037,17.54459572,24,21,1
696.4194336,1756.5,6.625276566,0.009506603,0.001986486,22.5148735,24,41,0
70.7106781,427.8999939,7.055419445,0.004710203,-0.013689748,15.08867264,1,15,1
125,1128.900024,8.621590614,0.000204484,-0.00043575,3.222687006,2,21,0
285.0438538,1250.599976,10.06741047,-0.00477389,0.005306383,24.27271652,24,21,1
100,1157.199951,6.851146698,0.008442552,-0.011717018,18.29961586,1,41,1
25,777.9000244,10.5670948,-0.000883151,0.000716751,5.515582085,24,41,1
145.7738037,495,9.792227745,0.01200945,-0.02111057,1.000532031,24,41,1
480.884613,1519.599976,9.636633873,-0.001510267,0.00424989,18.08045006,1,41,0
50,1330,10.71464825,-0.000227632,-0.00310771,15.52116203,1,21,1
1978.004028,2365.699951,9.529164314,-0.00124501,0.00115538,22.24224091,11,51,0
0,1178.300049,10.55359077,-0.004434154,0.003725612,15.4995842,1,21,0
79.05693817,1440.199951,10.14194202,0.001642185,0.00324238,21.5012207,1,31,1
35.35533905,778.7999878,8.209310532,0.001889022,-0.004350919,9.652101517,1,21,1
50,717.5999756,8.804677963,0.000153909,-0.001285935,20.56036186,24,21,0
0,535.2999878,8.166811943,0.000277748,-0.001322154,10.06274796,24,11,1
250,1135.400024,8.621031761,0.002653115,-0.001186924,12.69944382,1,21,1
536.7727661,1287.199951,8.725154877,0.000945336,-0.000974391,11.47873306,1,21,1
1129.435669,1874.199951,7.130241871,0.005942043,-0.005737644,26.58088875,7,21,1
201.5564423,622.2999878,9.44359684,0.000278621,-0.000201359,1.41773355,1,21,0
25,530,7.583309174,0.006613075,-0.011146886,9.035967827,24,41,1
254.9509735,650.4000244,11.04735851,-0.000120826,0.000519017,3.418567657,1,21,0
0,776,10.55516148,-0.002666873,0.006933127,27.52811241,11,11,1
25,569.5,9.324426651,-0.01096508,0.0063149,24.04191017,1,41,1
106.0660172,459.5,11.22689629,-0.00736001,0.00576001,15.79484558,1,41,1
150,1172.300049,10.70227051,-0.001213599,0.001666089,7.211392403,1,21,0
975,1359.900024,10.7308197,-0.001962739,0.003796831,8.54739666,7,41,0
335.4101868,528.5999756,8.369073868,0.001512595,-0.005207229,23.50343132,24,31,1
180.2775574,1083,9.711896896,0.001295878,-0.003024043,16.84647369,1,41,1
25,1276.400024,8.730370522,-0.001752573,0.01232731,35.26176834,11,41,0
1168.866943,1795.400024,10.75734138,0.003491125,-0.006429188,25.5948143,1,21,1
55.90169907,795.2000122,7.599900723,0.006417436,-0.009102681,8.889678955,24,21,1
0,520.5,10.3160305,0.001902446,-0.009297554,18.31416512,1,15,1
459.6194153,1629.400024,5.599052429,0.012694964,-0.022505035,49.15656281,1,21,1
436.6062317,1428.400024,7.198914051,0.010433261,-0.000446817,13.14681053,1,21,1
70.7106781,689.5,8.807785988,0.001607146,-0.003672835,5.340504169,24,11,0
316.2277527,444.8999939,11.55998993,1.86E-13,4.88E-08,2.048998356,1,11,0
0,797.2999878,13.51241493,-0.010136451,0.004103686,12.64058685,1,21,1
79.05693817,1134.699951,10.61942387,0.00025053,0.000570842,4.367031574,2,21,0
25,506.2000122,8.479893684,-0.004159923,-0.003840002,14.54786301,1,41,1
103.0776443,1445.599976,12.03168488,-0.004962891,0.004957226,4.890937805,7,21,0
55.90169907,715.9000244,10.93817711,-0.000163599,0.000476245,2.543315172,1,11,0
459.6194153,1178.300049,6.529480934,0.008144365,-0.002735909,24.52206039,2,41,1
316.2277527,460.2999878,11.20375347,0,4.88E-08,0.487839073,9,21,0
167.7050934,1262.900024,10.23753929,0.001740043,0.005579886,25.16891479,11,21,1
0,491,9.5023489,0.00081408,0.001134099,15.64461231,24,31,1
175,1338.5,7.872226715,0.00308393,-0.002036187,6.793275356,2,41,0
25,459.6000061,9.307053566,-0.003111879,-0.009351918,21.6621151,1,15,1
25,635,14.72089005,-0.000391558,0.001048481,1.10046041,1,21,0
0,1183,10.35496616,-0.001602887,-0.004802692,13.42879009,24,21,1
50,502.8999939,10.23178196,-0.00531011,0.001569968,23.15172958,24,31,1
223.6067963,634.5,15.36614037,-0.000233747,0.000726214,2.52782917,1,41,0
0,406.8999939,13.24193859,-0.006432589,0.001727421,3.933899164,10,31,1
265.7536316,881.2000122,6.19501543,0.013166999,-0.00299306,32.51301575,1,41,0
313.249115,502.3999939,8.752510071,0.001213041,0.00041309,2.827912092,1,21,0
548.2927856,1019.400024,10.24854183,-0.00402638,0.005733386,28.95516968,1,41,0
90.13877869,598.9000244,6.161049366,0.007928506,-0.018791611,33.40132141,1,31,1
50,481.3999939,9.188551903,0.005351372,-0.00376855,24.09190369,1,41,1
535.0233765,1031,9.717348099,-0.007609646,0.005670335,31.06125259,2,41,0
180.2775574,1342.5,9.835816383,0.000158108,0.000958108,14.97660923,2,41,0
0,442,9.359494209,-0.004303345,0.006096655,15.06723213,1,11,1
55.90169907,465.6000061,6.956353664,0.003069872,-0.008290186,16.57749939,24,15,1
3483.622314,2356.699951,10.37687492,-0.009751443,0.000489182,29.44528961,11,51,0
292.6174927,1365.300049,8.492331505,0.001495637,0.000375325,21.02937126,2,21,1
134.6291199,1079.199951,9.135771751,-0.002252898,-0.001292742,33.95682526,1,41,1
79.05693817,823.2999878,7.535706997,0.005767348,0.005607387,33.70844269,2,11,1
25,433.7000122,9.074958801,-0.004349535,0.005890455,8.145198822,1,11,1
50,547.2000122,12.57898426,0.000224033,-9.61E-05,0.986458957,9,41,0
75,543.2999878,9.963053703,-0.003205332,-0.002725254,17.94622421,24,31,1
134.6291199,728.2000122,12.60037708,-0.001835118,-0.000555235,2.894561529,1,41,0
55.90169907,932.9000244,6.476527214,0.010467415,-0.0042528,25.68753242,2,41,1
0,1023.900024,11.3389616,-0.003801069,-0.002201166,17.73562241,1,21,1
106.0660172,790.5,7.958018303,0.005033586,-0.005526472,6.239367962,1,21,1
125,862.0999756,9.351584435,-0.001481378,-0.003241241,9.247018814,24,41,0
555.0900879,1571.5,6.960467815,0.005276503,0.005276503,16.51315498,24,21,0
35.35533905,399.6000061,10.07944298,-0.000549982,0.005209979,7.465717316,1,11,1
175,640.2999878,6.085476875,0.000441589,-0.017318372,35.41957092,24,41,1
226.3846283,607.7999878,10.13658237,-0.001652247,-0.001972169,12.5591917,1,21,1
127.4754868,795.2000122,7.425397396,0.007641798,-0.017798241,10.54944611,24,21,1
90.13877869,620.0999756,7.670651436,0.001992994,-0.008886889,8.291205406,1,41,1
35.35533905,1200.099976,10.70302582,0.000263076,0.001063271,11.12680626,2,41,0
0,511.2999878,9.53127861,-0.000276963,4.31E-05,2.596190929,1,11,0
530.3300781,1443,9.332624435,0.000234556,-8.54E-05,23.86762238,2,41,0
492.4429016,925.5999756,9.830553055,-0.001523995,-0.003443917,21.96844292,1,21,0
35.35533905,528.7999878,7.179079056,0.003028008,-0.006412031,13.40076733,1,11,1
50,1169.300049,10.50041389,-0.000985503,0.00109438,9.76143074,2,21,0
90.13877869,1098,10.26074982,0.003244325,4.43E-05,17.01829338,9,41,1
930.3897095,1123.800049,9.113401413,-0.005141522,0.021258087,37.14439392,11,11,0
254.9509735,1537.5,7.525700569,0.001332294,-0.001547589,18.61957359,1,41,1
0,452.7999878,16.12571526,-0.024320021,0.011040039,5.913937569,9,11,1
279.5084839,1358.199951,9.443102837,0.0016,1.95E-07,2.835133076,2,41,0
106.0660172,496.2999878,10.50705433,-0.000779857,2.02E-05,3.910611868,1,51,1
100,408.1000061,8.069032669,0.001602537,0.000322508,11.07199383,24,11,1
261.0076599,684.5,10.52434063,6.46E-09,-0.000320013,1.924061537,1,41,0
347.3110962,613.4000244,10.82355881,0.00023394,0.002153765,9.19592762,24,41,0
3333.260498,1860,5.202954769,-0.031696916,0.086863041,73.78279114,2,31,0
35.35533905,1227.400024,8.043175697,0.002528095,-0.000511944,11.35457611,2,21,0
25,1363.900024,9.629137993,0.001640538,-0.000599696,16.05648804,1,21,1
1407.568848,1749.800049,9.031112671,-0.001304481,0.001895323,33.93819046,2,21,0
223.6067963,1433.099976,9.181779861,0.003097624,-0.002822493,32.74635315,2,41,0
25,611.0999756,8.902453423,0.000159863,-0.000159961,9.65213871,24,21,1
106.0660172,546,10.23880386,0.000684627,0.003724568,19.67539406,24,41,0
125,727.2999878,10.78883553,-0.001128496,-0.005128398,12.36286163,1,41,1
125,843.5999756,10.24820042,0.002369172,-0.000350652,8.809188843,1,15,0
25,1152.699951,7.483253002,-0.001532664,-0.016892234,9.968661308,2,15,1
250,485.7000122,10.83336449,-0.000125908,3.41E-05,5.634197235,1,41,0
55.90169907,1056.599976,8.930950165,-0.003074518,0.005245795,22.45235062,1,41,1
90.13877869,412.2999878,8.049577713,0.000366838,-0.000273054,5.697231293,1,31,0
1751.606445,2366.100098,6.995322227,0.012514937,-0.008126079,48.87357712,7,51,0
90.13877869,619.9000244,8.172473907,-0.001674086,0.002005699,27.89521408,24,31,1
25,444.6000061,11.20410919,-0.00215973,0.00248026,15.23610497,1,11,1
25,551.7999878,8.79600811,0.001281582,-0.012958262,20.72425079,24,31,1
